id,Planning Area,geometry,"Below $1,000","$1,000 - $1,499","$1,500 - $1,999","$2,000 - $2,499","$2,500 - $2,999","$3,000 - $3,999","$4,000 - $4,999","$5,000 - $5,999","$6,000 - $6,999","$7,000 - $7,999","$8,000 - $8,999","$9,000 - $9,999","$10,000 - $10,999","$11,000 - $11,999","$12,000 & Over"
ID_00000,ANG MO KIO,"POLYGON Z ((103.8572073390033 1.396537288950303 0, 103.8567508562292 1.396953654620006 0, 103.8562515865414 1.397283859150418 0, 103.8555341093782 1.397563086662093 0, 103.855181716936 1.397700230458505 0, 103.8540419115721 1.397635899872281 0, 103.853919375647 1.397628983475908 0, 103.8536553572141 1.397614082774943 0, 103.8536349620584 1.397606142636349 0, 103.8524909733206 1.397140325249046 0, 103.8523881914514 1.397087633320005 0, 103.8520371316731 1.396907658672727 0, 103.8519239343356 1.396849626536644 0, 103.8518842412636 1.396839878712375 0, 103.8518624802309 1.396825920930654 0, 103.8510359525546 1.396601957066251 0, 103.8500709589428 1.396469066075525 0, 103.8497311491925 1.396481855288826 0, 103.8496302611098 1.396485650706398 0, 103.8492255927387 1.396500875750193 0, 103.8491681986284 1.396503034856951 0, 103.8477917427607 1.396554818624253 0, 103.8466305741108 1.396606649201024 0, 103.8449398573544 1.39661308824269 0, 103.8438080652977 1.396530851628533 0, 103.8436396452125 1.396516838352087 0, 103.8426812945371 1.39643710008188 0, 103.8420448987969 1.396311446579954 0, 103.8404651001755 1.395987186770011 0, 103.8389669432099 1.395594465332271 0, 103.8365399882077 1.394989764159043 0, 103.8364259269412 1.394961344671025 0, 103.8356602890903 1.394728445577128 0, 103.8350408152833 1.394540007381922 0, 103.8346795511689 1.394451136662139 0, 103.8344935388758 1.394405376842734 0, 103.8344533400142 1.394395489449629 0, 103.8344010911992 1.394382634842757 0, 103.8342691626295 1.39435018088917 0, 103.8342154850749 1.394336976289799 0, 103.8340951095486 1.394307364738369 0, 103.8338590248296 1.39425307673076 0, 103.8336374692541 1.394202130322794 0, 103.8323571391261 1.393907718022981 0, 103.8315169316066 1.393682738863619 0, 103.82973496677 1.393265766166498 0, 103.8273721266996 1.392947786019354 0, 103.8272916904087 1.392943084024243 0, 103.8271479204799 1.392934679393308 0, 103.8268787143208 1.392922561092169 0, 103.8266095099489 1.392914965484988 0, 103.8263403226398 1.39291146661631 0, 103.8260711353207 1.392911537241813 0, 103.8258015265552 1.392915704604404 0, 103.8255328145546 1.392924817906235 0, 103.8252632210336 1.392937569430951 0, 103.8249940848707 1.392954843651109 0, 103.8247258625493 1.392974802900687 0, 103.8244567443198 1.393000202770527 0, 103.8241885417246 1.393028780548425 0, 103.8239198988015 1.393061880114272 0, 103.8236538698187 1.393099606386771 0, 103.8234047062567 1.393137865370988 0, 103.8218933535973 1.393534646410405 0, 103.8188224891336 1.394340858203949 0, 103.8187492559055 1.39344722395447 0, 103.8186063155934 1.392823811438407 0, 103.8183554550235 1.391793267981681 0, 103.8180186718885 1.390458040050561 0, 103.8179551449332 1.389930536717128 0, 103.8179869130656 1.389403034909104 0, 103.8181457430195 1.388971442641387 0, 103.8183839841862 1.388619775854587 0, 103.8181418804037 1.388350680759628 0, 103.8180700531986 1.388261876259963 0, 103.8178931905972 1.388144268881988 0, 103.8178473624412 1.388116649300385 0, 103.8176888871794 1.388039571106015 0, 103.8174737872783 1.387949488668017 0, 103.8173397353159 1.387879766712637 0, 103.8170601441508 1.387719128022226 0, 103.8170555030453 1.387712555071708 0, 103.8169389980629 1.387578770774285 0, 103.8168898382957 1.387509147055221 0, 103.8167359494146 1.38692022586992 0, 103.8167477941567 1.386833709055643 0, 103.8168966190351 1.386586241710941 0, 103.8172523117232 1.386434651037136 0, 103.8173616741628 1.386392585284749 0, 103.8174164242746 1.386416005069159 0, 103.8180457424281 1.386685198650896 0, 103.8182188232985 1.386727417295473 0, 103.8186750770728 1.386780196160201 0, 103.8187460835898 1.386765717731891 0, 103.8188535960701 1.386687363383619 0, 103.8189431545284 1.386535393680274 0, 103.819016774877 1.386391114588891 0, 103.8190536798489 1.386318783769776 0, 103.8190996327568 1.386217715930048 0, 103.8191566663682 1.386055870364346 0, 103.8191956553971 1.385938367471015 0, 103.819228145665 1.385863647292185 0, 103.8193036870709 1.385729643587463 0, 103.8193589295761 1.385604989980506 0, 103.8193677662871 1.385585828365547 0, 103.8194452212463 1.385365734627026 0, 103.8194520729821 1.385349824189065 0, 103.819459958491 1.385263314570379 0, 103.8194694184055 1.385159430316939 0, 103.8194587524429 1.384981634072048 0, 103.8194108414583 1.384333038292616 0, 103.8193625881532 1.383528704668798 0, 103.8193410788714 1.383389133116638 0, 103.8193380327316 1.383383875125339 0, 103.8192960346417 1.383311360244513 0, 103.8192370276477 1.383200499316643 0, 103.819009410986 1.382807492934623 0, 103.8190024408104 1.38279545670968 0, 103.8189433879617 1.382693492908602 0, 103.8189433556134 1.382693436837821 0, 103.8187709999304 1.382395842091948 0, 103.8186162616401 1.382116093261163 0, 103.818133966724 1.381283343542225 0, 103.8177920264465 1.380635971217969 0, 103.8177597101352 1.380495209434907 0, 103.8177524025397 1.380416941189399 0, 103.8177748109914 1.380308525255547 0, 103.8178192989391 1.38024136294259 0, 103.8179045676073 1.380200320741407 0, 103.8180602737064 1.380159278993306 0, 103.8185138849223 1.380275358831906 0, 103.8185338467137 1.380281068208031 0, 103.8190466919847 1.380398602532566 0, 103.819591855452 1.380512604487881 0, 103.8198875626012 1.380545496105551 0, 103.8199959782572 1.380551686188438 0, 103.8202913288493 1.380554111533083 0, 103.8204741816094 1.380541370948291 0, 103.8206929003679 1.380471056908786 0, 103.8207640001916 1.380446192699164 0, 103.8208710953616 1.380371671848789 0, 103.8210495032626 1.380104985732084 0, 103.8211163417614 1.379957243718396 0, 103.8212111788421 1.379825158199164 0, 103.8212366319532 1.379805030800098 0, 103.8213413189548 1.379719852887657 0, 103.8213439302171 1.379718613921956 0, 103.8215105100596 1.379639646583848 0, 103.8216442046497 1.379587219447522 0, 103.8217086495302 1.379576419848019 0, 103.8217738536263 1.379581954876544 0, 103.8221052232929 1.37961597955867 0, 103.8221997522773 1.379637983186543 0, 103.8222569472994 1.379662270155636 0, 103.8224530212072 1.379736047288401 0, 103.822546142122 1.37976072600528 0, 103.8226074194621 1.379765018396547 0, 103.8226402479739 1.379763451282086 0, 103.8226888806628 1.379749140842507 0, 103.8227649019545 1.379719801800299 0, 103.8227953520445 1.379694491495429 0, 103.8228089870949 1.379674481593938 0, 103.8229676140814 1.3794862171821 0, 103.8230417422923 1.379404206142804 0, 103.8232976528963 1.379107639994376 0, 103.8235080773744 1.378874838539993 0, 103.8235617502726 1.378828063236843 0, 103.823722219787 1.378722408832684 0, 103.823943769695 1.378651249824592 0, 103.8241192862645 1.378657441791946 0, 103.8241575142725 1.378660269887378 0, 103.8241816822671 1.378671349346908 0, 103.8242044960886 1.378688418405101 0, 103.8242886850144 1.3787514031737 0, 103.8242939452372 1.378758706839155 0, 103.8244149412108 1.378911284392565 0, 103.8244161893233 1.378913017159078 0, 103.8245130272792 1.379032055365229 0, 103.8245408451849 1.379070677246577 0, 103.8246335650102 1.379183997137525 0, 103.8246416332641 1.37919520043097 0, 103.8248108252449 1.379332926671515 0, 103.8250167715913 1.379477688078602 0, 103.8251172400427 1.379537308639969 0, 103.825143280654 1.379555644714541 0, 103.8251532143731 1.379560432453026 0, 103.8252282433568 1.379603994126371 0, 103.8252514939318 1.379612129866342 0, 103.8254219136557 1.379681336009016 0, 103.8254280014878 1.379683466711445 0, 103.8257131080125 1.379757223070169 0, 103.8258181136057 1.379749248722733 0, 103.8259078353959 1.379727144536347 0, 103.8260451178597 1.379688748372479 0, 103.826395494769 1.379541608465839 0, 103.8265438567271 1.379469504842602 0, 103.8265866333911 1.37945154067442 0, 103.8271353554584 1.379183287855621 0, 103.8272819678935 1.37909356897494 0, 103.8273239871439 1.379037172929806 0, 103.8276021200394 1.378643370031685 0, 103.8276820530677 1.378469890558108 0, 103.8277147973493 1.378358898920028 0, 103.8277945975678 1.377711162704923 0, 103.8278038710178 1.377635891587914 0, 103.8278122566602 1.377567830060361 0, 103.8278318881554 1.377408486555814 0, 103.827668731777 1.377302087720038 0, 103.8276605817304 1.377297073905273 0, 103.8276458442513 1.377289039498132 0, 103.8275849552101 1.377258900508942 0, 103.8275403572706 1.377241423561621 0, 103.8274902151408 1.377221775221264 0, 103.8270532915987 1.377050568007083 0, 103.8270073341273 1.377032559279953 0, 103.8269127360829 1.376983361611506 0, 103.8267314799161 1.376841539619547 0, 103.8265073584861 1.376615990545871 0, 103.8264191126591 1.376504616930808 0, 103.8263634310644 1.376411994496345 0, 103.8263287329105 1.376331340478848 0, 103.8263079320991 1.376245899702165 0, 103.8263005999062 1.376191048181022 0, 103.8263176797488 1.375961459092548 0, 103.8264552744565 1.3753782910703 0, 103.8265785481977 1.374601210119302 0, 103.8265855360052 1.374419301793047 0, 103.8265549411355 1.374202691998914 0, 103.826491857403 1.374022083947019 0, 103.8264157694032 1.373891835378624 0, 103.8263068757031 1.373675945225019 0, 103.8263003228949 1.373513176823203 0, 103.826321812435 1.373445495170437 0, 103.8264050294647 1.373339888278931 0, 103.8265623355358 1.373226803408692 0, 103.8267452435007 1.373184167670183 0, 103.8270376882221 1.373146418490415 0, 103.827059190149 1.373143641244669 0, 103.8271282885501 1.373127083420974 0, 103.827185701954 1.373099303308981 0, 103.8272550897355 1.373065925211509 0, 103.8273138833747 1.37302523349143 0, 103.8273979251305 1.372961981562272 0, 103.8274746085105 1.372886186984059 0, 103.8275480193297 1.372793153403803 0, 103.8276040301632 1.372718187168499 0, 103.8276649679302 1.372613460124454 0, 103.8277089693761 1.37252711966853 0, 103.8277609043379 1.372426590659402 0, 103.8277997668694 1.372330750747352 0, 103.8278269236707 1.372252167886386 0, 103.8278690085641 1.372116275495909 0, 103.8278997067361 1.371990509245228 0, 103.8279263361811 1.371861986482451 0, 103.8279435296627 1.37176284468422 0, 103.8279905536702 1.371364047278125 0, 103.8280000948773 1.371282284630077 0, 103.8280024528992 1.371204598839986 0, 103.8280062712118 1.371075696191201 0, 103.8280054717078 1.370974347702644 0, 103.8280046677269 1.370865818561663 0, 103.8279999063942 1.370778293272013 0, 103.8279911958614 1.370682765253961 0, 103.8279792755988 1.370603526637939 0, 103.8279661170918 1.370530947757566 0, 103.8279556336031 1.370470573279065 0, 103.8279471125253 1.370440464259864 0, 103.8279098822558 1.370349079973686 0, 103.827881230602 1.370275291922313 0, 103.8278539052219 1.370209479462191 0, 103.827829955719 1.370167156062996 0, 103.8278029780146 1.370133471144123 0, 103.827459452002 1.369692953575336 0, 103.8273913163384 1.369600781502883 0, 103.8273756741072 1.369568348247496 0, 103.8273572095109 1.369518296159907 0, 103.8273437931114 1.369456712535873 0, 103.8273325109121 1.369356865264179 0, 103.8273324850594 1.369274099653365 0, 103.8273329136923 1.369268072066473 0, 103.8273388120375 1.369215446219115 0, 103.8273489462403 1.369163477855209 0, 103.8273632480082 1.369112512441658 0, 103.8273816220918 1.369062886401698 0, 103.8274039480816 1.369014930732227 0, 103.8274300777127 1.368968961055957 0, 103.8274598366614 1.368925284856143 0, 103.8278457802987 1.368255147313649 0, 103.8280074847945 1.36799423134599 0, 103.828012349668 1.367986381474744 0, 103.8283000412996 1.36747164235783 0, 103.8283336044839 1.367994223008421 0, 103.8295331789575 1.367911739058439 0, 103.8300469613574 1.36787902715637 0, 103.83059768485 1.36783702374738 0, 103.8309412475872 1.367802158159811 0, 103.8312685237393 1.367768949304078 0, 103.8319354834851 1.367668232544554 0, 103.8325125170398 1.367549220279257 0, 103.8328047273674 1.367482133713428 0, 103.8330678213321 1.367418122851698 0, 103.8333364621521 1.367341709508817 0, 103.8335756721115 1.367268018275379 0, 103.833917777225 1.367147943053965 0, 103.8343734138261 1.366990313104342 0, 103.8351042649853 1.366737132268049 0, 103.8351047600968 1.366736961342831 0, 103.8356636160453 1.36654335997719 0, 103.8359783262885 1.366434446150827 0, 103.8367572685048 1.366167723707175 0, 103.8367782968062 1.366160524032632 0, 103.8369444286491 1.366102975468453 0, 103.839268595921 1.365270000645307 0, 103.8398331480234 1.36504058817563 0, 103.8410117640182 1.364611683571432 0, 103.8422795154939 1.364352345460432 0, 103.842299889631 1.364352123814858 0, 103.8425217280848 1.364327922183489 0, 103.8427438145482 1.364306148748796 0, 103.8429661229635 1.36428680712823 0, 103.842966631553 1.364286766429788 0, 103.8434268116018 1.364254507665091 0, 103.8438875964195 1.364232665277423 0, 103.8443487523844 1.36422125011983 0, 103.8455422302015 1.364113274982162 0, 103.8459898471209 1.364047317365974 0, 103.8461770995305 1.364006633539222 0, 103.8465466253701 1.363926355628397 0, 103.8476165152005 1.3635855162765 0, 103.8477388288432 1.363529348189151 0, 103.8482481275976 1.363286277265267 0, 103.8487496535366 1.363027350968694 0, 103.8492429187323 1.362752820720889 0, 103.849356450499 1.362682483934137 0, 103.8497309159253 1.362406260504348 0, 103.8499238616697 1.362263929416379 0, 103.8513709151445 1.361102941278631 0, 103.8519429583656 1.360652909851773 0, 103.8522672818684 1.360326981650605 0, 103.8527507317682 1.359915173688179 0, 103.8528923781862 1.359799656275407 0, 103.8531037859856 1.359608430326643 0, 103.8532420796208 1.359468923753364 0, 103.8533918171206 1.359297729055466 0, 103.8534798998751 1.359175391339824 0, 103.8535814429225 1.359026453439933 0, 103.8536939203715 1.358849005358098 0, 103.8539334585091 1.358442253708079 0, 103.8544419288497 1.357366338822897 0, 103.854795452662 1.356779520815669 0, 103.8548917840255 1.356650295335881 0, 103.8551155823418 1.356428938394448 0, 103.8552169836397 1.356328643470527 0, 103.8557491175528 1.355932943004813 0, 103.8563276012105 1.355647213586405 0, 103.8568628822868 1.355512347795922 0, 103.8569137794181 1.356132987205462 0, 103.8569435996347 1.356362964948862 0, 103.8570935725684 1.357160181409379 0, 103.8573912152157 1.358158652705175 0, 103.8577658676348 1.359215835402448 0, 103.8578385978633 1.359420766320628 0, 103.8578941577963 1.359576281138833 0, 103.8579025883855 1.359599871394786 0, 103.857976913616 1.359807061393334 0, 103.858055786654 1.360028877625564 0, 103.8581375738399 1.360258642282 0, 103.8581449575756 1.360279495037053 0, 103.8582921263798 1.360692142265843 0, 103.858294966831 1.360700048188712 0, 103.8583705923827 1.360909782135074 0, 103.8584685246524 1.361184835362364 0, 103.8585477122905 1.361407604770853 0, 103.8586306893168 1.361641434510911 0, 103.8592404806961 1.363351220853351 0, 103.8593055164871 1.363532428515835 0, 103.8593796856087 1.363739265759191 0, 103.859445710769 1.363922752403982 0, 103.8595096844982 1.36410528496465 0, 103.8595917325828 1.364338052044811 0, 103.8596624969548 1.36453344277638 0, 103.8597254858174 1.364709652025879 0, 103.8598192066753 1.364972305491913 0, 103.8598855311236 1.365155438511629 0, 103.8599691428345 1.365392162151469 0, 103.8603851122945 1.366560305742576 0, 103.860712610219 1.367517480178401 0, 103.8608699546033 1.368261105393602 0, 103.8609244736873 1.368904687400677 0, 103.8609268451814 1.369155189018337 0, 103.8609130802809 1.369416730395941 0, 103.8609112125597 1.369452252034015 0, 103.8608700784669 1.36982410174001 0, 103.8608255232043 1.370090747703192 0, 103.8607469542803 1.370430733470163 0, 103.8605418158137 1.371048425600925 0, 103.8604815529492 1.371188476125503 0, 103.8601331348513 1.371998188069675 0, 103.8595811940393 1.373250877875295 0, 103.859420683479 1.373617041319919 0, 103.8591591917175 1.374350240240512 0, 103.8589137050151 1.375069011636872 0, 103.8587909637257 1.375585627363712 0, 103.8586459051294 1.376158398004542 0, 103.8585461191572 1.376550087320493 0, 103.8585343213828 1.376596398125275 0, 103.8584450559237 1.377079321387947 0, 103.8583557914849 1.377663321808569 0, 103.8583100696248 1.37803148441083 0, 103.8582888435071 1.378202398604411 0, 103.8582746360351 1.378621933276788 0, 103.8582707942449 1.378757339237207 0, 103.8582683906867 1.378855831751517 0, 103.8582665829246 1.378958348679855 0, 103.8582646029051 1.379086691536417 0, 103.8582643918797 1.379186452850222 0, 103.8582700796755 1.379342175249705 0, 103.858275013576 1.379498600347837 0, 103.8582784895655 1.379614225073547 0, 103.8582787880896 1.379719463210665 0, 103.8582824590401 1.379832190351434 0, 103.8582902353931 1.380013593051585 0, 103.8582924302605 1.380152498835882 0, 103.8582962393905 1.380245794807209 0, 103.8583843875476 1.382803131195083 0, 103.8583843990226 1.383897271576351 0, 103.8583552764617 1.385037476946193 0, 103.858336466149 1.385425859014621 0, 103.8582473857211 1.387566659743015 0, 103.858173328905 1.389919313882191 0, 103.8581504155153 1.390468680012651 0, 103.8581128651527 1.391101911590107 0, 103.85811147785 1.391111697728042 0, 103.8580579608123 1.392797629098518 0, 103.8580461932909 1.393168348837241 0, 103.8580244177973 1.393319112880299 0, 103.8580057942897 1.393448051872841 0, 103.8579933004461 1.393534544475196 0, 103.8579849235953 1.393592535097589 0, 103.8579560426401 1.393792458633842 0, 103.8578197558819 1.394735867284444 0, 103.8577184243703 1.395299982578704 0, 103.8576637974341 1.395604093633248 0, 103.8574926335483 1.39616402514874 0, 103.8573954569881 1.396291165260813 0, 103.857393296847 1.396295659972159 0, 103.8572073390033 1.396537288950303 0))",9.7,12.1,7.9,7.4,6.8,11.5,9.8,7.9,6,4,3.1,2.2,2.6,1.7,8.6
